user_id,polygon
23.0,0103000020E61000000100000007000000CBF8F71917704140698F17D2E121CEBF4A24D1CB28704140A7936C753925CEBF3FAA61BF277041402D978DCEF929CEBF7C444C89247041400FF0A485CB2ACEBFBF7E880D16704140B34467994528CEBF54C8957A167041402D4146408523CEBFCBF8F71917704140698F17D2E121CEBF
4502.0,0103000020E6100000010000000C000000E4326E6AA03B41402EE6E786A6ECB4BF76E09C11A53B41403481221631ECB4BFD61C2098A33B4140EFE192E34EE9B4BF14EB54F99E3B414084A0A3552DE9B4BFC9E9EBF99A3B4140A4A7C821E2E6B4BF1EE0490B973B4140B0027CB779E3B4BF3C2D3F70953B414002D8800871E5B4BF5A46EA3D953B4140185FB4C70BE9B4BF785F950B953B41406A34B91803EBB4BFD7338463963B4140DDEBA4BE2CEDB4BF73F38DE89E3B41402EE6E786A6ECB4BFE4326E6AA03B41402EE6E786A6ECB4BF
4502.0,0103000020E6100000010000000E000000D8B8FE5D9F3B4140CF86FC3383F8B4BF24EEB1F4A13B4140E4326E6AA0F9B4BF1840F850A23B41405BCF108E59F6B4BF83F6EAE3A13B4140E71725E82FF4B4BF433BA759A03B4140FBE8D495CFF2B4BF29266F80993B4140E0A128D027F2B4BF0C7558E1963B4140CBF5B6990AF1B4BF66F4A3E1943B4140081F4AB4E4F1B4BF377007EA943B4140680586AC6EF5B4BF5589B2B7943B414019E6046D72F8B4BF19575C1C953B414027F73B1405FAB4BF168733BF9A3B4140F7031E1840F8B4BF501DAB949E3B4140ADA415DF50F8B4BFD8B8FE5D9F3B4140CF86FC3383F8B4BF
4502.0,0103000020E6100000010000000900000034A0DE8C9A3B414017B7D100DE02B5BF5A63D009A13B414098A432C51C04B5BFA7CCCD37A23B4140E12879758E01B5BFDD41EC4CA13B4140FAB9A1293BFDB4BF6458C51B993B4140E6E8F17B9BFEB4BF19575C1C953B41407AA702EE79FEB4BF73A25D85943B414075E789E76C01B5BFE179A9D8983B4140B2101D024702B5BF34A0DE8C9A3B414017B7D100DE02B5BF
23.0,0103000020E61000000100000007000000645C7171547041406FD40AD3F71ACEBF87FE092E56704140E02BBAF59A1ECEBFE17D552E54704140213CDA38622DCEBFB952CF8250704140A7E9B303AE2BCEBF23A12DE752704140BDC458A65F22CEBF703E75AC527041400133DFC14F1CCEBF645C7171547041406FD40AD3F71ACEBF
23.0,0103000020E6100000010000000800000046EC1340317041403F355EBA490CCEBF22FFCC203E704140DFA46950340FCEBF76C1E09A3B704140F1F09E03CB11CEBF76C1E09A3B7041407619FED30D14CEBFBBB4E1B0347041401EA9BEF38B12CEBFB2D6506A2F704140DD442DCDAD10CEBF3B72A43330704140910A630B410ECEBF46EC1340317041403F355EBA490CCEBF
23.0,0103000020E610000001000000080000003D997FF44D704140EC866D8B321BCEBF59DC7F643A704140213A048E041ACEBF59DC7F643A7041401D554D10751FCEBFE751F17F47704140A6B8AAECBB22CEBF45F295404A7041408EACFC321823CEBFE6E95C514A7041402C6684B70721CEBF026729594E7041408CF678211D1ECEBF3D997FF44D704140EC866D8B321BCEBF
4502.0,0103000020E6100000010000000B0000004293C492723B4140B5334C6DA983B4BF2B6B9BE2713B4140336B2920ED7FB4BF2B6B9BE2713B4140B37DC85BAE7EB4BFD11F9A79723B4140DCD5ABC8E880B4BFA724EB70743B414043572250FD83B4BF425F7AFB733B41409607E9297288B4BF890B40A3743B4140C7D5C8AEB48CB4BF607825C9733B4140D40B3ECDC98BB4BFD7DCD1FF723B414047E867EA758BB4BF257A19C5723B4140B60E0EF62686B4BF4293C492723B4140B5334C6DA983B4BF
4502.0,0103000020E6100000010000000A000000B0027CB7793B41409A0B5C1E6B46B6BF7DAEB6627F3B41404580D3BB783FB6BFEF552B137E3B4140D86322A5D93CB6BF2176A6D0793B4140C66D3480B740B6BF63997E89783B41405B07077B1343B6BF0CEA5BE6743B4140782975C93846B6BF36E50AEF723B41409626A5A0DB4BB6BF8FFCC1C0733B414046072461DF4EB6BF1D554D10753B41402BC0779B374EB6BFB0027CB7793B41409A0B5C1E6B46B6BF
7840.0,0103000020E610000001000000090000003080F0A144C1434010B22C98F8030FC02C4833164DC14340E2033BFE0B040FC062DA37F757C14340D192C7D3F2030FC045F5D6C056C143408202EFE4D3030FC08735954561C1434001DBC1887D020FC0789ACC785BC1434052499D8026020FC06342CC2555C14340C956975302020FC02A8F6E8445C14340998235CEA6030FC03080F0A144C1434010B22C98F8030FC0
7840.0,0103000020E61000000100000008000000651C23D923C2434028BA2EFCE0FC0EC0ABB184B531C2434088BB7A1519FD0EC03D7C992842C24340992CEE3F32FD0EC049F6083543C2434028806264C9FC0EC04EB340BB43C243405680EF366FFC0EC011DF89592FC24340EA04341136FC0EC0709692E524C2434072193735D0FC0EC0651C23D923C2434028BA2EFCE0FC0EC0
7840.0,0103000020E61000000100000008000000F415A4198BC243406F48A30227FB0EC0068195438BC24340DB89929048FB0EC0083A5AD592C24340DE5A26C3F1FC0EC073BC02D193C2434088BB7A1519FD0EC0871403249AC2434040DEAB5626FC0EC048C153C895C243403620425C39FB0EC02D78D15790C243405E11FC6F25FB0EC0F415A4198BC243406F48A30227FB0EC0
4502.0,0103000020E6100000010000000B0000009F94490D6DB64140821DFF058200C73F5BCF108E59B64140804413286211C73F72C3EFA65BB641404E4700378B17C73F9B73F04C68B64140E46723D74D29C73F0ABFD4CF9BB64140C02154A9D903C73F253CA1D79FB64140EA23F0879FFFC63F1118EB1B98B6414083F6EAE3A1EFC63FEAEC647094B64140F3C64961DEE3C63FC03C64CA87B641407EE02A4F20ECC63FD122DBF97EB64140D906EE409DF2C63F9F94490D6DB64140821DFF058200C73F
96056.0,0103000020E61000000100000008000000BAF42F4965CC4240551344DD072007C02B685A6265CC4240ED461FF3012107C0D80DDB1665CC424058AA0B78992107C019C91EA166CC424003D19332A92107C0EF01BA2F67CC4240DB6B41EF8D2107C019C91EA166CC42409911DE1E842007C06075E44867CC42409FAC18AE0E2007C0BAF42F4965CC4240551344DD072007C0
4502.0,0103000020E61000000100000011000000DE3B6A4C88B74140B1C22D1F4949C73F70B54E5C8EB74140E5F04927124CC73FF984ECBC8DB74140B378B130444EC73FDB4E5B2382B74140638044132862C73FD82D02637DB74140508A56EE0566C73F444C89247AB74140B89047702365C73FE08618AF79B74140F0A31AF67B62C73F53E751F17FB74140A87345292158C73FFEF0F3DF83B741402B6B9BE27151C73F53B3075A81B74140EBE1CB441152C73F6C43C5387FB7414003EE79FEB451C73FDDB6EF517FB74140DCF5D214014EC73FEEED96E480B741409DF17D71A94AC73F69A7E67283B741409240834D9D47C73F7AAA436E86B7414019C91EA16648C73FE42CEC6987B741407E6FD39FFD48C73FDE3B6A4C88B74140B1C22D1F4949C73F
7840.0,0103000020E61000000100000010000000399B8E006EC2434051C0763062FF0EC0B9A981E673C2434051C0763062FF0EC0F67D384888C2434084B7072120FF0EC0317C444C89C24340C4B46FEEAFFE0EC067F1626188C243403CDA38622DFE0EC05586713788C2434048A643A7E7FD0EC04C8BFA2477C243400FB8AE9811FE0EC0AB93331477C2434003B2D7BB3FFE0EC0B2B8FFC874C2434063B323D577FE0EC04DF38E5374C243407F4C6BD3D8FE0EC03C889D2974C24340A1F48590F3FE0EC0A31D37FC6EC24340B265F9BA0CFF0EC0BC79AA436EC243400D36751E15FF0EC0B6BC72BD6DC2434095287B4B39FF0EC015C5ABAC6DC243408AE8D7D64FFF0EC0399B8E006EC2434051C0763062FF0EC0
7840.0,0103000020E6100000010000000C0000005A48C0E8F2C243406473D53C47040FC01B6327BC04C34340A9A10DC006040FC0857D3B8908C34340DD989EB0C4030FC07FC0030308C34340CC272B86AB030FC09E4143FF04C34340BBB6B75B92030FC0842C0B26FEC243403E78EDD286030FC0E9F17B9BFEC243406C26DF6C73030FC0EB8D5A61FAC24340B08EE3874A030FC069E388B5F8C2434088D7F50B76030FC06FA0C03BF9C2434060E63BF889030FC078616BB6F2C243409D9B36E334040FC05A48C0E8F2C243406473D53C47040FC0
7840.0,0103000020E610000001000000080000002448A5D8D1C243405D8940F50F020FC078279F1EDBC2434008B0C8AF1F020FC0CD3AE3FBE2C243402A58E36C3A020FC0B933130CE7C243405DC30C8D27020FC03198BF42E6C24340DAC70A7E1B020FC02E8ECA4DD4C2434069C9E369F9010FC035B39602D2C24340E607AEF204020FC02448A5D8D1C243405D8940F50F020FC0
7840.0,0103000020E6100000010000000B00000077F4BF5C8BA441400A9DD7D825AAF63F997FF44D9AA441409A7CB3CD8DA9F63FA4C519C39CA44140A69A594B01A9F63FADA3AA09A2A441403A596ABDDFA8F63F967B8159A1A44140E597C11891A8F63FB073D3669CA44140FC17080264A8F63FA1D80A9A96A441408195438B6CA7F63F9D83674293A441409DF4BEF1B5A7F63F71033E3F8CA44140357A354069A8F63F61342BDB87A44140DE58501894A9F63F77F4BF5C8BA441400A9DD7D825AAF63F
7840.0,0103000020E6100000010000000400000017D86322A5DD434081E84999D4900EC0F2CD3637A6DD43407FA0DCB6EF910EC0B8C9A8328CDD4340CB4752D2C3900EC017D86322A5DD434081E84999D4900EC0
7840.0,0103000020E6100000010000000E00000054FCDF1115A44140F48AA71E69B0F63F74CE4F711CA44140280EA0DFF7AFF63F622F14B01DA44140C72E51BD35B0F63F8335CEA623A44140560E2DB29DAFF63F95F1EF332EA44140944F8F6D19B0F63FA06B5F402FA441408C101E6D1CB1F63FA75CE15D2EA44140E6B0FB8EE1B1F63F919C4CDC2AA441407A6F0C01C0B1F63F88BEBB9525A441407590D78349B1F63F81B053AC1AA441400893E2E313B2F63F82E49D4319A4414052F2EA1C03B2F63F7079AC1919A441402B31CF4A5AB1F63F679B1BD313A44140E86C01A1F5B0F63F54FCDF1115A44140F48AA71E69B0F63F
114453.0,0103000020E61000000100000005000000984D8061F97D424099F4F75278D0CABFA950DD5CFC7D424099F4F75278D0CABFA680B4FF017E42401424B6BB07E8CABFBF44BC75FE7D4240732F302B14E9CABF984D8061F97D424099F4F75278D0CABF
